,id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url,release_year
213,116,Tree of Savior,https://www.mmobomb.com/g/116/thumbnail.jpg,Tree of Savior is a vividly designed MMORPG with lush graphics and a surprisingly deep combat system that challenges players to come up with new strategies on the fly. Tree of Savior's diverse character classes -- 80 in total -- and their various job advancements guarantee that you'll find something you like to play.,https://www.mmobomb.com/open/tree-of-savior,MMORPG,PC (Windows),IMC Games,IMC Games,2016-05-10,https://www.mmobomb.com/tree-of-savior,2016
214,118,Starbreak,https://www.mmobomb.com/g/118/thumbnail.jpg,"Set in the distant future, when humanity is on the brink of extinction, StarBreak is a free-to-play platformer MMO with loads of exploration and fast-paced combat. Choose your class and follow your allies into combat in confusing mazes that are different every time you play, but watch out -- a boss lurks at the end of these zones, and if you die, you'll have to start completely over!",https://www.mmobomb.com/open/starbreak,MMORPG,"PC (Windows), Web Browser",Crunchy Games,Crunchy Games,2016-05-10,https://www.mmobomb.com/starbreak,2016
215,119,Fantasy Tales Online,https://www.mmobomb.com/g/119/thumbnail.jpg,"Fantasy Tales Online is a charming 2D free-to-play MMORPG that hearkens back to the classic days of console RPGs, while including the social elements of modern MMOs. There are thousands of ways to build your character and a wide range of powers to master, so you can most efficiently beat down the monsters and collect their loot!",https://www.mmobomb.com/open/fantasy-tales-online,MMORPG,PC (Windows),Cold Tea Studio ,Cold Tea Studio ,2016-05-06,https://www.mmobomb.com/fantasy-tales-online,2016
216,370,Dragon Blood,https://www.mmobomb.com/g/370/thumbnail.jpg,"Rise again to fight evil in 101XP's Dragon Blood, an epic browser-based free-to-play MMORPG that puts the power of dragons under your control! Awaken your inner dragon and fight epic battles against the forces of evil in a game that features deep character customization and loads of content.",https://www.mmobomb.com/open/dragon-blood,MMORPG,Web Browser,101XP,101XP,2016-04-16,https://www.mmobomb.com/dragon-blood,2016
217,371,League of Angels 2,https://www.mmobomb.com/g/371/thumbnail.jpg,"Embark on an epic quest to save the planet of Sapphire in League of Angels 2 (LoA2), the free-to-play browser-based MMORPG sequel to one of the most popular games of the past several years. Recruit your team of angels to fight against demonic beasts and their vile masters in a gorgeously rendered fantasy world.",https://www.mmobomb.com/open/league-angels-2,MMORPG,Web Browser,GTArcade,GTArcade,2016-04-06,https://www.mmobomb.com/league-angels-2,2016
218,117,Astral Heroes,https://www.mmobomb.com/g/117/thumbnail.jpg,"Astral Heroes is a free-to-play collectible card game that offers some unique twists and variations on the classic CCG formula. The follow-up to Apus Software's Astral Masters, Astral Heroes offers many different game modes, including a PvE campaign, draft tournaments, and random deck matchups, as well as the ability to track your progress on leaderboards to see how you match up against other players from around the world.",https://www.mmobomb.com/open/astral-heroes,Card Game,PC (Windows),Apus Software,Apus Software,2016-03-15,https://www.mmobomb.com/astral-heroes,2016
219,124,Holodrive,https://www.mmobomb.com/g/124/thumbnail.jpg,"Blast some robotic butt in Holodrive, a free-to-play 2D shooter from BitCake Studio and Versus Evil. The Holocorp ""Dummy"" robots were designed to be man's new best friend, but they instead became murderous machines looking only to blow each other up -- and look good doing it.",https://www.mmobomb.com/open/holodrive,Shooter,PC (Windows),Versus Evil,BitCake Studio,2016-03-24,https://www.mmobomb.com/holodrive,2016
220,304,Cabal Online,https://www.mmobomb.com/g/304/thumbnail.jpg,"Cabal Online is a free 3d Fantasy MMORPG (Massively multiplayer online role playing game) with fast paced combat system and awesome graphics, that takes place in the world of Nevareth. The game provides quite good options, with features that include a unique combo system, timed and group dungeons, spectacular animations, and massive player versus player nation wars.",https://www.mmobomb.com/open/cabal-online,MMORPG,PC (Windows),ESTsoft,ESTsoft,2016-02-17,https://www.mmobomb.com/cabal-online,2016
221,125,Atom Universe,https://www.mmobomb.com/g/125/thumbnail.jpg,"Live another life in Atom Universe, a free-to-play social virtual world from Atom Republic that has lots of fun activities and places to explore, alone or with friends. You can play in the Minikart Race or the Shooting Gallery, or try your hand at some Motor Stunts.",https://www.mmobomb.com/open/atom-universe,Social,PC (Windows),Atom Republic,Atom Republic,2016-02-27,https://www.mmobomb.com/atom-universe,2016
222,128,Spellweaver,https://www.mmobomb.com/g/128/thumbnail.jpg,"Spellweaver is a free-to-play online collectible card game that offers vast strategic options and a variety of game modes sure to please players of all skill levels. Spellweaver combat is more interactive than in most CCGs, requiring players to make real-time defensive decisions when attacked, and even launch counterattacks of their own.",https://www.mmobomb.com/open/spellweaver,Card Game,PC (Windows),Dream Reactor,Dream Reactor,2016-02-02,https://www.mmobomb.com/spellweaver,2016
223,6,Blade and Soul,https://www.mmobomb.com/g/6/thumbnail.jpg,"Blade & Soul is a free to play 3D action-combat MMORPG. In Blade & Soul, you'll take part in epic martial-arts action, fighting evil at every turn with your vast array of physical and mystical abilities.",https://www.mmobomb.com/open/blade-and-soul,MMORPG,PC (Windows),NCSoft,NCSoft,2016-01-19,https://www.mmobomb.com/blade-and-soul,2016
224,374,Clash of Avatars,https://www.mmobomb.com/g/374/thumbnail.jpg,"Clash of Avatars is a free to play browser-based ARPG with simple controls and ease of play that’s virtually unrivaled in the realm of online gaming. It’s light-hearted, casual fun with a bright and cheery anime style that’s evident even when you’re hacking through scores of enemies.",https://www.mmobomb.com/open/clash-of-avatars,MMORPG,Web Browser,AMZgame,AMZgame,2016-01-19,https://www.mmobomb.com/clash-of-avatars,2016
225,134,War Trigger 3,https://www.mmobomb.com/g/134/thumbnail.jpg,"Blasting out of Rocketeer Games is War Trigger 3 (formerly Red Crucible: Firestorm) a free-to-play MMO shooter that pulls players into intense online matches featuring infantry, vehicle and air combat across massive maps. Equipped with gear taken straight from modern military forces, Red Crucible: Firestorm will give players to choose their preferred fighting style from the Assault, Sniper, Support, and Demolitions classes.",https://www.mmobomb.com/open/wt3,Shooter,PC (Windows),Rocketeer Games,Rocketeer Games,2015-12-23,https://www.mmobomb.com/wt3,2015
226,136,VEGA Conflict,https://www.mmobomb.com/g/136/thumbnail.jpg,VEGA Conflict is a Cross-Platform free to play 2D browser based sci-fi strategy MMO. VEGA Conflict requires players to take on the role of space minters and seek absolute control over the scarce resources found in the sectors’ asteroids.,https://www.mmobomb.com/open/vega-conflict,Strategy,PC (Windows),KIXEYE,KIXEYE,2015-12-15,https://www.mmobomb.com/vega-conflict,2015
227,137,Metal War Online: Retribution,https://www.mmobomb.com/g/137/thumbnail.jpg,Metal War Online: Retribution is a high-speed futuristic multiplayer online car shooter game with racing elements. In the future corporations around the world are involved in huge wars for resources.,https://www.mmobomb.com/open/metal-war-online,Shooter,PC (Windows),GDT Limited,GDT Limited,2015-12-11,https://www.mmobomb.com/metal-war-online,2015
228,139,Immortal Empire,https://www.mmobomb.com/g/139/thumbnail.jpg,"Immortal Empire is a free to play role playing game with strategy elements, developed by Tactic Studios. Adventure as an immortal in the realm of Alvedor while discovering the secrets of the Empire.",https://www.mmobomb.com/open/immortal-empire,MMORPG,PC (Windows),Tactic Studios Inc.,Tactic Studios Inc.,2015-12-03,https://www.mmobomb.com/immortal-empire,2015
229,222,MechWarrior Online,https://www.mmobomb.com/g/222/thumbnail.jpg,MechWarrior Online is a free to play 3D simulation style multiplayer FPS mech game that captures the feeling of piloting a gigantic BattleMech. Players take control of one of a variety of towering Mechs which weight dozens of tons.,https://www.mmobomb.com/open/mechwarrior-online,Shooter,PC (Windows),Piranha Games Inc.,Piranha Games Inc.,2015-12-10,https://www.mmobomb.com/mechwarrior-online,2015
230,212,Brawlhalla,https://www.mmobomb.com/g/212/thumbnail.jpg,"Brawlhalla is a fast-paced, frenetic smash-em-up like no other! OK, it's a little like that one “Smash” game, with plenty of interesting characters, weapons, environments, and many, many ways to die, horribly and comedically.",https://www.mmobomb.com/open/brawlhalla,Fighting,PC (Windows),Blue Mammoth Games,Blue Mammoth Games,2015-11-03,https://www.mmobomb.com/brawlhalla,2015
231,7,Armored Warfare,https://www.mmobomb.com/g/7/thumbnail.jpg,"Armored Warfare is a free-to-play multiplayer tank combat simulator from Obsidian. Players have a wide variety of tanks, maps, and game modes to challenge their skills against others.",https://www.mmobomb.com/open/armored-warfare,Shooter,PC (Windows),My.com (Mail.ru Group),Obsidian Entertainment,2015-10-08,https://www.mmobomb.com/armored-warfare,2015
232,149,America’s Army: Proving Grounds,https://www.mmobomb.com/g/149/thumbnail.jpg,"America's Army: Proving Grounds is one of the most popular free PC online action games. Created with fun in mind but also as a recruitment tool to the army, it offers players the most realistic military experience available, from exploring the improvement of soldiers in individual and collective training to their deployment in simulated missions in the War on Terror.",https://www.mmobomb.com/open/americas-army,Shooter,PC (Windows),U.S. Army,U.S. Army,2015-10-01,https://www.mmobomb.com/americas-army,2015
233,346,One Piece Online 2,https://www.mmobomb.com/g/346/thumbnail.jpg,"One Piece Online 2: Pirate King is a free-to-play, browser-based 2D MMORPG based on the immensely popular One Piece franchise that follows Luffy and his friends on his quest to become the Pirate King. In this turn-based game, players initially meet their guides, some of the more popular One Piece characters, and set off to find Luffy.",https://www.mmobomb.com/open/one-piece-online-2,MMORPG,Web Browser,JoyGames,JoyGames,2015-09-25,https://www.mmobomb.com/one-piece-online-2,2015
234,97,Otherland,https://www.mmobomb.com/g/97/thumbnail.jpg,"Based on the best-selling novels by Tad Williams, Otherland is a futuristic MMORPG set in a virtual multiverse where just about anything is possible. Originally announced in 2011 under the auspices of RealU and Gamigo, the resurrected Otherland is being created by Drago Entertainment and looks to preserve the spirit of its predecessor and source material.",https://www.mmobomb.com/open/otherland,MMORPG,PC (Windows),GmbH,Drago Entertainment,2015-09-10,https://www.mmobomb.com/otherland,2015
235,121,Forza Motorsport 6: Apex,https://www.mmobomb.com/g/121/thumbnail.jpg,"Forza Motorsport 6: Apex is a free-to-play multiplayer online racing game that comes from makers of one of the most popular video game racing series ever. It marks the first entry for the series on PC, after a decade on consoles.",https://www.mmobomb.com/open/forza-motorsport-6-apex,Racing,PC (Windows),Microsoft,Turn 10,2015-09-15,https://www.mmobomb.com/forza-motorsport-6-apex,2015
236,383,Legends of Honor,https://www.mmobomb.com/g/383/thumbnail.jpg,"Goodgames' Legends of Honor is a free-to-play browser MMORTS game that puts players in charge of sprawling medieval kingdoms and lets them engage in fierce struggles for territory and glory. Harvest resources, levy taxes, build up your armies, recruit valiant heroes, join an alliance, and invade your enemies, but beware!",https://www.mmobomb.com/open/legends-of-honor,Strategy,Web Browser,Goodgame Empire,Goodgame Studios,2015-08-20,https://www.mmobomb.com/legends-of-honor,2015
237,384,Felspire,https://www.mmobomb.com/g/384/thumbnail.jpg,"In 37 Games' newest title, you'll cut your way through endless hordes of demons and other cursed beasts as you seek to unravel the mysteries of the ancient and mysterious Felspire. Choose from one of three characters and choose from over 100,000 outfits to make your mark on the world and carve your name alongside the gods themselves.",https://www.mmobomb.com/open/felspire,MMORPG,Web Browser,37Games,37Games Entertainment,2015-08-07,https://www.mmobomb.com/felspire,2015
238,152,WARMODE,https://www.mmobomb.com/g/152/thumbnail.jpg,"Imagine this you are stuck in a world defined by two confrontational, irreconcilable sides; represented by the government military housings, and the armed hirelings. Try your hand at virtual battles with fast paced gameplay and off-scale dynamics in the spirit of all classic shooter games before.",https://www.mmobomb.com/open/warmode,Shooter,PC (Windows),WARTEAM,WARTEAM,2015-08-26,https://www.mmobomb.com/warmode,2015
239,154,Sphere 3: Enchanted World,https://www.mmobomb.com/g/154/thumbnail.jpg,Sphere III: Enchanted World is a 3D fantasy action MMORPG that was published by Nikita Online. Use the game’s unique non-target combat system and participate in the PvP that is a strong focus in Sphere III.,https://www.mmobomb.com/open/sphere-3,MMORPG,PC (Windows),NIKITA ONLINE,NIKITA ONLINE,2015-08-18,https://www.mmobomb.com/sphere-3,2015
240,157,Fishing Planet,https://www.mmobomb.com/g/157/thumbnail.jpg,"The core focus of Fishing Planet is providing players with a peaceful environment that they can relax in while waiting for that big catch. With seven locations and an array of weather conditions to take advantage of, Fishing Planet offers a unique experience in player interaction.",https://www.mmobomb.com/open/fishing-planet,Sports,PC (Windows),Fishing Planet LLC,Fishing Planet LLC,2015-08-11,https://www.mmobomb.com/fishing-planet,2015
241,8,Trove,https://www.mmobomb.com/g/8/thumbnail.jpg,"Trove is a Voxel-based MMO from Trion Worlds that generates exciting new worlds on a regular basis. It features free-form exploration that makes going through a mountain as rewarding as going over it, and enables community contributions to significantly impact the game through player created creatures and environments.",https://www.mmobomb.com/open/trove,MMORPG,PC (Windows),Trion Worlds,Trion Worlds,2015-07-09,https://www.mmobomb.com/trove,2015
242,386,Aberoth,https://www.mmobomb.com/g/386/thumbnail.jpg,"Adventure, magic, and fantasy await you in Aberoth, a free-to-play MMORPG crafted in the retro graphics of days gone by! Don’t let the graphics fool you, though, for Aberoth offers much to players who dare to embark on the path it offers.",https://www.mmobomb.com/open/aberoth, MMORPG,Web Browser,Jarbit,Jarbit,2015-07-17,https://www.mmobomb.com/aberoth,2015
243,159,Codename CURE,https://www.mmobomb.com/g/159/thumbnail.jpg,"The undead prowl the maps in search of flesh in Codename CURE, a free to play MMOFPS with objective based missions set against the backdrop of a zombie apocalypse. Taking a leaf from Team Fortress 2’s book, Codename CURE gives players access to five different classes to play as, each with their own strengths and weakness against the zombie hordes.",https://www.mmobomb.com/open/codename-cure,Shooter,PC (Windows),Hoobalugalar_X,Hoobalugalar_X,2015-07-18,https://www.mmobomb.com/codename-cure,2015
244,161,Skyforge,https://www.mmobomb.com/g/161/thumbnail.jpg,"Skyforge is a free-to-play sci-fi MMORPG from the Allods Team, Obsidian Entertainment, and My.com where players will become gods to battle invading forces from space as well as other players. In Skyforge, players will progress towards becoming gods.",https://www.mmobomb.com/open/skyforge,MMORPG,PC (Windows),My.com,Allods Team & Obsidian Entertainment Collaboration,2015-07-16,https://www.mmobomb.com/skyforge,2015
245,163,Card Hunter,https://www.mmobomb.com/g/163/thumbnail.jpg,"Card Hunter is a 2D browser-based game that combines elements of a trading card game and table-top gaming. Developed and published by Blue Manchu, Card Hunter gives players the experience to play as a person, playing a role-playing game.",https://www.mmobomb.com/open/card-hunter,Card Game,"PC (Windows), Web Browser",Blue Manchu,Blue Manchu,2015-07-14,https://www.mmobomb.com/card-hunter,2015
246,104,Fallout Shelter,https://www.mmobomb.com/g/104/thumbnail.jpg,"Bethesda Softworks' hit mobile game comes to PC! In Fallout Shelter, you'll populate and manage the citizens of your Vault-Tec Vault, protecting them from the dangers of the Wasteland and encouraging them to rebuild society.",https://www.mmobomb.com/open/fallout-shelter,Strategy,PC (Windows),Bethesda Game Studios,Bethesda Game Studios,2015-06-14,https://www.mmobomb.com/fallout-shelter,2015
247,388,Lord’s Road,https://www.mmobomb.com/g/388/thumbnail.jpg,"Lord’s Road is a free-to-play 2D browser-based fantasy MMORPG that features two playable classes. While some players may call its simple two-class system (Warrior and Mage) limiting, many players enjoy the fresh challenge that Lord’s Road has placed before them.",https://www.mmobomb.com/open/lords-road,MMORPG,Web Browser,AMZGame,AMZGame,2015-06-03,https://www.mmobomb.com/lords-road,2015
248,167,Salem,https://www.mmobomb.com/g/167/thumbnail.jpg,"Salem is a free-to-play crafting MMORPG developed by Seatribe and Mortal Moments, Inc. Players will experience an enormous open-world colonial setting where creation is the goal and all the necessary materials are for the taking – and permanent death is a real possibility.",https://www.mmobomb.com/open/salem,MMORPG,PC (Windows),Mortal Moments,John Carver,2015-06-19,https://www.mmobomb.com/salem,2015
249,168,Heroes of the Storm,https://www.mmobomb.com/g/168/thumbnail.jpg,"Heroes of the Storm is a fast-paced MOBA from Blizzard Entertainment which pits heroes (and villains) from each of the studio's iconic universes against each other in several objective oriented maps. Unlike other MOBA's, HoTS forgoes items and traditional ability progression, in favor of passive augmentations to their abilities which players can choose from at set level intervals.",https://www.mmobomb.com/open/heroes-of-the-storm,MOBA,PC (Windows), Blizzard Entertainment, Blizzard Entertainment,2015-06-02,https://www.mmobomb.com/heroes-of-the-storm,2015
250,169,Dirty Bomb,https://www.mmobomb.com/g/169/thumbnail.jpg,"Dirty Bomb, formerly developed under the title Extraction, is a free-to-play MMOFPS developed by Splash Damage and published by Nexon. Set in a post-apocalyptic London, Dirty Bomb boasts a “higher skill ceiling” than other free-to-play shooters in that controllers are not natively supported and no auto aim or aim assist system is used forcing players to develop faster reactions and strategies through gameplay.",https://www.mmobomb.com/open/dirty-bomb,Shooter,PC (Windows),"
Warchest Ltd.",Splash Damage,2015-06-01,https://www.mmobomb.com/dirty-bomb,2015
251,357,Vikings: War Of Clans,https://www.mmobomb.com/g/357/thumbnail.jpg,"In Vikings: War of Clans, it's up to you to take on the challenge of managing your village, leading your warriors on raids, and becoming a jarl worthy of song! You'll start off small, with just a single ruined village under your control.",https://www.mmobomb.com/open/vikings-war-of-clans,Strategy,Web Browser,Plarium,Plarium,2015-04-15,https://www.mmobomb.com/vikings-war-of-clans,2015
252,391,Star Trek: Alien Domain,https://www.mmobomb.com/g/391/thumbnail.jpg,"Star Trek: Alien Domain is a free-to-play sci-fi strategy game played in a web browser. The game features a new Star Trek story, dozens of new starships and alien species.",https://www.mmobomb.com/open/star-trek-alien-domain,Strategy,Web Browser,GameSamba,GameSamba,2015-04-07,https://www.mmobomb.com/star-trek-alien-domain,2015
253,173,Block N Load,https://www.mmobomb.com/g/173/thumbnail.jpg,"Block N Load is a free-to-play multiplayer online FPS game developed by Jagex that looks like a mix of Minecraft and Team Fortress 2. Get ready for the ultimate in multiplayer online gaming; you’ll face off in battles of 5v5, where everything you build, destroy, construct or shoot at has a devastating impact on the entire game.",https://www.mmobomb.com/open/block-n-load,Shooter,PC (Windows),Jagex,"Jagex, Artplant",2015-04-30,https://www.mmobomb.com/block-n-load,2015
254,177,Dungeon Fighter Online,https://www.mmobomb.com/g/177/thumbnail.jpg,Dungeon Fighter Online is a free 2D arcade-style action MMORPG which transports players into the mystical realm of Arad where dangerous dungeons abound. Gamers battle monsters as an individual explorer or team up to journey through exclusive multiplayer dungeons.,https://www.mmobomb.com/open/dungeon-fighter-online,Fighting,PC (Windows),Neople,Neople (Subsidiary of Nexon),2015-03-24,https://www.mmobomb.com/dungeon-fighter-online,2015
255,56,Grimoire: Manastorm,https://www.mmobomb.com/g/56/thumbnail.jpg,"Sling spells, not guns, in Grimoire: Manastorm, a magic free-to-play FPS from Omniconnection. Take on all comers in PvP deathmatches or intense control-point battles.",https://www.mmobomb.com/open/grimoire-manastorm,Shooter,PC (Windows),Omniconnection,Omniconnection,2015-02-04,https://www.mmobomb.com/grimoire-manastorm,2015
256,394,One Piece Online,https://www.mmobomb.com/g/394/thumbnail.jpg,"Set in the ever popular world of Shonen Jump’s One Piece, One Piece Online is a 2D Tower Defense Action MMORPG that will let players take part in the universe of the beloved anime & manga series. Combining elements of tower defense games with traditional RPGs has created a unique game that many players can enjoy.",https://www.mmobomb.com/open/one-piece-online,MMORPG,Web Browser,JoyGames,JoyGames,2015-01-22,https://www.mmobomb.com/one-piece-online,2015
257,179,Transformice,https://www.mmobomb.com/g/179/thumbnail.jpg,"Transformice is a hilarious, ever-changing platformer that puts you and a bunch of your fellow mice in a race to capture the most cheese and become the all-powerful mouse shaman. The shaman has amazing powers, which can help or hinder her and her fellow mice.",https://www.mmobomb.com/open/transformice,Fantasy,"PC (Windows), Web Browser",Atelier 801,Atelier 801,2015-01-30,https://www.mmobomb.com/transformice,2015
258,180,Gear Up,https://www.mmobomb.com/g/180/thumbnail.jpg,"Gear Up is a free to play multiplayer arcade action game with tanks and robots. Vehicular combat is fun, and Gear Up is no exception to that.",https://www.mmobomb.com/open/gear-up,Shooter,PC (Windows),Doctor Entertainment,Doctor Entertainment,2015-01-29,https://www.mmobomb.com/gear-up,2015
259,181,8BitMMO,https://www.mmobomb.com/g/181/thumbnail.jpg,"Listen up all of you 8­bit lovers out there! As the name would suggest, 8BitMMO is a free to play retro­style 2D massively multiplayer game!",https://www.mmobomb.com/open/8bitmmo,MMORPG,"PC (Windows), Web Browser",Archive Entertainment ,Archive Entertainment ,2015-01-26,https://www.mmobomb.com/8bitmmo,2015
260,399,Siegelord,https://www.mmobomb.com/g/399/thumbnail.jpg,"Siegelord is a free to play 2D medieval fantasy browser-based MMORTS, players compete with other players by expanding the cities they initially start the game with into vast empires. Published by 37 Games Entertainment, the RTS game is a mix of strategy and civilization building.",https://www.mmobomb.com/open/siegelord,Strategy,Web Browser,37Games Entertainment,37Games Entertainment,2014-12-19,https://www.mmobomb.com/siegelord,2014
261,182,Dungeon Defenders 2,https://www.mmobomb.com/g/182/thumbnail.jpg,"Dungeon Defenders 2 is the sequel to the very popular tower defense game Dungeon Defenders. The original featured unique heroes players could choose from, each with their own special abilities, persistent leveling, and acquired gear.",https://www.mmobomb.com/open/dungeon-defenders-2,Shooter,PC (Windows),Trendy Entertainment,Trendy Entertainment,2014-12-05,https://www.mmobomb.com/dungeon-defenders-2,2014
262,184,Blockade 3D,https://www.mmobomb.com/g/184/thumbnail.jpg,Blockade 3D is a free to play multiplayer First Person Shooter (FPS) in an editable procedural world similar to Minecraft. In this cubic sandbox you can build and destroy things with 4 teams at the same time and up to 32 players on one map.,https://www.mmobomb.com/open/blockade-3d,Shooter,PC (Windows),Shumkov Dmitriy,Shumkov Dmitriy,2014-11-05,https://www.mmobomb.com/blockade-3d,2014
263,185,Eldevin,https://www.mmobomb.com/g/185/thumbnail.jpg,"Eldevin is a free-to-play Browser MMORPG (and client), from Hunted Cow Studios. Set in the Eldevin Kingdom, players must protect their homeland against the Emperor of the Infernal Empire, hell bent on obtaining powerful artifacts which are sure to plunge the kingdom into chaos and confusion.",https://www.mmobomb.com/open/eldevin,MMORPG,"PC (Windows), Web Browser",Hunted Cow Studios,Hunted Cow Studios,2014-11-05,https://www.mmobomb.com/eldevin,2014
264,186,Double Action,https://www.mmobomb.com/g/186/thumbnail.jpg,Double Action is a free to play multiplayer online FPS that incorporates bullet time (Matrix style!) in free for all matches across tons of different environments. Get higher scores for kills with flair and claim to the top of the scoreboards.,https://www.mmobomb.com/open/double-action,Shooter,PC (Windows),Double Action Factory ,Double Action Factory ,2014-10-23,https://www.mmobomb.com/double-action,2014
265,187,Pox Nora,https://www.mmobomb.com/g/187/thumbnail.jpg,"If you’re looking for a turn-­based strategy game that encompasses the elements of tabletop miniatures, fantasy RPG and collectible card game, look no further than Pox Nora. Developed and published by Desert Owl Games LLC, Pox Nora combines great 2D graphics with endless adventure.",https://www.mmobomb.com/open/pox-nora,Card Game,PC (Windows),Desert Owl Games LLC ,Desert Owl Games LLC ,2014-10-15,https://www.mmobomb.com/pox-nora,2014
266,188,Counter-Strike Nexon: Studio,https://www.mmobomb.com/g/188/thumbnail.jpg,"Counter-Strike Nexon: Studio is the free-to-play massively multiplayer online FPS that asks the simple question: What’s better than Counter-Strike? Answer: Counter-Strike with new game modes, map creation and lots of zombies!",https://www.mmobomb.com/open/counter-strike-nexon,Shooter,PC (Windows),Nexon Europe GmbH,Nexon,2014-10-07,https://www.mmobomb.com/counter-strike-nexon,2014
267,189,Uncharted Waters Online,https://www.mmobomb.com/g/189/thumbnail.jpg,"Uncharted Waters Online is a 3D historical MMORPG (massively multi-player online role-playing game) developed by Tecmo Koei Games. Set between the fifteenth and seventeenth centuries, Uncharted Waters Online players will have the chance to conquer hundreds of neutral cities to ensure that their nation becomes the world’s leading power.",https://www.mmobomb.com/open/uncharted-waters-online,MMORPG,PC (Windows),Papaya Play ,"KOEI TECMO GAMES CO., LTD. ",2014-10-03,https://www.mmobomb.com/uncharted-waters-online,2014
268,10,ArcheAge,https://www.mmobomb.com/g/10/thumbnail.jpg,"ArcheAge is a fantasy sandbox MMORPG that sends players on a journey across the great continents of Nuia and Harihara. In search of the legacy of the Delphinad, the greatest city to ever exist, they will unfold the secrets of the Lost Continent as well as whatever adventures and treasures that turn up along the way.",https://www.mmobomb.com/open/archeage,MMORPG,PC (Windows),Kakao Games,XL Games,2014-09-04,https://www.mmobomb.com/archeage,2014
269,404,Tribal Wars 2,https://www.mmobomb.com/g/404/thumbnail.jpg,"Published by InnoGames, Tribal Wars 2 is a browser based strategy MMO game that allows players to rule over a castle in a medieval kingdom plagued by perpetual war. The land is brimming with nights and barbarians in this sequel to the online city-building strategy game Tribal Wars.",https://www.mmobomb.com/open/tribal-wars-2,Strategy,Web Browser,InnoGames,InnoGames,2014-09-02,https://www.mmobomb.com/tribal-wars-2,2014
270,192,WAKFU,https://www.mmobomb.com/g/192/thumbnail.jpg,"Wakfu is a free to play 2D anime-style MMORPG with unique features like a ecosystem, citizenship and much more featuring tactical turn-based combat, vast character customization, and a deep player influenced world. One of the goals of the game is to develop your character, not only by finding its place in the world of Wakfu, but also by improving its characteristics and battle skills.",https://www.mmobomb.com/open/wakfu,MMORPG,PC (Windows),Ankama Games,Ankama Studio,2014-09-19,https://www.mmobomb.com/wakfu,2014
271,193,Infinity Wars,https://www.mmobomb.com/g/193/thumbnail.jpg,Infinity Wars: Animated Trading Card Game is an MMO trading card game published by Lightmare Studios. Build up your decks and customize them with tons of factional cards to forge an empire.,https://www.mmobomb.com/open/infinity-wars,Card Game,PC (Windows),Lightmare Studios,Lightmare Studios,2014-09-05,https://www.mmobomb.com/infinity-wars,2014
272,195,Divine Souls,https://www.mmobomb.com/g/195/thumbnail.jpg,"Divine Souls is a free-to-play 3D Action-Fighting MMORPG from Outspark, with unique character classes, imposing weapons, arcade style brawler gameplay, and non-stop action. To transform into a Divine Soul, an enlightened one, you must master an impressive array of combos, skills, and weapons in battle.",https://www.mmobomb.com/open/divine-souls,MMORPG,PC (Windows),Suba Games ,GamePrix ,2014-08-15,https://www.mmobomb.com/divine-souls,2014
273,196,Cubic Castles,https://www.mmobomb.com/g/196/thumbnail.jpg,"Cubic Castles is a 3D voxel-based adventure MMO from Cosmic Cow. Jump into a destructible world that is yours to mine, terraform, build, and destroy with as you please, all so your realm can grow.",https://www.mmobomb.com/open/cubic-castles,MMO,PC (Windows),Cosmic Cow LLC,Cosmic Cow LLC,2014-08-13,https://www.mmobomb.com/cubic-castles,2014
274,198,Creativerse,https://www.mmobomb.com/g/198/thumbnail.jpg,"In Creativerse, a free-to-play building game from Playful Corporation, you can explore, mine, craft, and build to your heart's content in a lush and vibrant 3-D world. Many elements will be familiar to players of similar games, but Creativerse streamlines much of the gameplay, making it easy to jump right in and start building the structure of your dreams!",https://www.mmobomb.com/open/creativerse,MMO,PC (Windows),Playful Corporation,Playful Corporation,2014-08-12,https://www.mmobomb.com/creativerse,2014
275,199,Royal Quest,https://www.mmobomb.com/g/199/thumbnail.jpg,"Royal Quest is an isometric 3D MMORPG from the makers of the more recent King's Bounty series, Katauri. The MMO sports a clean artstyle which fits in nicely with Royal Quest's fantasy setting.",https://www.mmobomb.com/open/royal-quest,MMORPG,PC (Windows),1C Online Games ,Katauri ,2014-08-06,https://www.mmobomb.com/royal-quest,2014
276,200,Guns and Robots,https://www.mmobomb.com/g/200/thumbnail.jpg,Guns and Robots is a third person shooter which combines silly robots and the wild west. In Guns and Robots players can create unique robots from scratch by combining over 150 individual components.,https://www.mmobomb.com/open/guns-and-robots,Shooter,PC (Windows),"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",Masthead Studios Ltd,2014-08-05,https://www.mmobomb.com/guns-and-robots,2014
277,348,Bleach Online,https://www.mmobomb.com/g/348/thumbnail.jpg,Bleach Online is a browser-based 2D fighting game set in the fictional world of the Bleach manga/anime. Choose one of six characters and jump into turn-based combat.,https://www.mmobomb.com/open/bleach-online,MMORPG,Web Browser,GoGames,GoGames,2014-07-14,https://www.mmobomb.com/bleach-online,2014
